Control vs. Low dose						
WB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chrV:590481:592537:ZK488.6:WBGene00022758	8,578920936	-1,573001546	0,457244005	-3,440179705	0,000581328	0,016232605
chrI:7819578:7820490:D2005.7:WBGene00086551	465,6533577	0,576997162	0,167724911	3,440139915	0,000581414	0,016232605
chrI:12946931:12951098:acox-1.3:WBGene00008566	160,7095624	-0,732682027	0,212988158	-3,440012977	0,000581686	0,016232605
chrV:6950806:6951406:T07H8.11:WBGene00304201	25,5202037	1,739187025	0,505636957	3,439596338	0,000582582	0,016232605
chrIV:13688234:13699363:T23G4.2:WBGene00011958	71,60480839	-0,599168179	0,174224055	-3,439066899	0,000583723	0,016237939
chrII:3350251:3358981:bath-29:WBGene00017452	288,7926394	0,530149031	0,154186918	3,438352871	0,000585264	0,016254391
chrV:6508906:6509817:ubh-2:WBGene00006722	1036,816463	0,331440187	0,096454091	3,436248087	0,000589831	0,016354654
chrIV:10769652:10777760:T25B9.9:WBGene00012015	4149,199748	0,262696933	0,076470928	3,435252322	0,000592002	0,016388311
chrII:15039403:15048904:trip-4:WBGene00000208	5084,55044	0,497718484	0,145007993	3,432352061	0,00059837	0,016537832
chrIII:860197:862198:exos-4.2:WBGene00000202	2270,717384	0,532580572	0,155221662	3,431096958	0,000601146	0,016554764
chrIII:12250475:12251009:Y75B8A.23:WBGene00013556	48,22624882	0,825463163	0,240584913	3,431067854	0,00060121	0,016554764
chrIV:7149174:7150691:C34D4.4:WBGene00016400	2308,042967	0,342009205	0,099693347	3,430612124	0,000602221	0,016554764
chrIII:11999496:12002950:Y56A3A.33:WBGene00013244	409,3144986	0,534691955	0,155890519	3,429919663	0,00060376	0,016554764
chrX:17230704:17235838:dhs-30:WBGene00000993	1147,81638	0,41657904	0,121455434	3,429892162	0,000603821	0,016554764
chrII:3318295:3323279:Y46D2A.2:WBGene00021590	314,2733662	0,501394625	0,146240371	3,428565049	0,000606781	0,016609298
chrIV:5848656:5850847:sams-3:WBGene00015538	2530,349298	0,336752311	0,098237557	3,427938571	0,000608183	0,01662108
chrII:3207685:3208779:sdz-35:WBGene00022570	10,96114804	1,447434714	0,422435047	3,426407739	0,000611622	0,01668839
chrIV:9856011:9858067:K07F5.12:WBGene00010637	495,5338742	0,619215075	0,180909707	3,422785229	0,00061983	0,016885441
chrV:4890428:4891422:T19H12.2:WBGene00020588	14570,24043	0,493464311	0,144215715	3,421709709	0,000622287	0,016925419
chrII:6288412:6290097:upb-1:WBGene00017440	3477,730144	0,41780904	0,122233339	3,418126705	0,000630537	0,017122595
chrV:899303:903665:fmo-5:WBGene00001480	833,9104051	0,468482078	0,137146347	3,415928235	0,00063565	0,017234072
chrV:8898194:8898645:his-18:WBGene00001892	140,5438673	0,689020596	0,201757505	3,415092763	0,000637603	0,017259669
chrV:8414084:8415254:pos-1:WBGene00004078	5972,298963	0,51855173	0,151877369	3,414279125	0,00063951	0,017283951
chrV:64529:83831:daam-1:WBGene00018976	2100,155276	-0,498284185	0,146007235	-3,412736268	0,000643141	0,017354676
chrII:11239717:11240990:T06D8.9:WBGene00011529	4663,91707	0,593066172	0,173833953	3,411682015	0,000645634	0,017394493
chrX:15225868:15230645:H03A11.2:WBGene00010357	463,6611776	-1,763639893	0,517117427	-3,410521093	0,000648389	0,017433537
chrV:14612431:14613706:ccnk-1:WBGene00009650	1864,124652	0,547971768	0,160685485	3,410213239	0,000649121	0,017433537
chrIII:8045016:8045931:spcs-3:WBGene00019679	3672,143784	0,537452276	0,157640979	3,40934369	0,000651194	0,017461793
chrII:11757106:11761853:F44E5.5:WBGene00009692	9844,746536	1,081044529	0,317157786	3,408538517	0,000653119	0,017463583
chrII:10321459:10324850:M02G9.2:WBGene00010831	436,4975194	-0,279615794	0,08203577	-3,408461865	0,000653302	0,017463583
chrX:13245389:13247044:hpl-1:WBGene00001995	901,4981156	0,504842862	0,148218226	3,40607815	0,000659033	0,017529414
chrX:5630028:5631859:T21F4.1:WBGene00020658	1730,219078	0,573822314	0,168473901	3,406001238	0,000659219	0,017529414
chrII:10197624:10198324:R05H5.3:WBGene00011038	10301,86507	0,654379935	0,192143003	3,405692246	0,000659965	0,017529414
chrIV:14843361:14845311:Y57G11C.20:WBGene00013315	49,22196157	-1,391460739	0,408605548	-3,405388758	0,000660699	0,017529414
chrIII:4881892:4883606:clec-5:WBGene00016450	335,0546569	0,906121096	0,266090575	3,405310759	0,000660888	0,017529414
chrV:12342313:12343469:tomm-20:WBGene00009092	4509,453436	0,642837579	0,188816648	3,404559852	0,000662708	0,017550471
chrI:6972156:6973789:C30F12.4:WBGene00016263	375,5234255	0,6162158	0,181023692	3,404061606	0,000663918	0,017555341
chrX:2407466:2409567:mtpn-1:WBGene00016616	1104,65997	0,670409668	0,197033357	3,402518623	0,000667678	0,017627525
chrV:8533017:8533170:F45F2.14:WBGene00197621	25,51625029	0,731581624	0,215112971	3,400918226	0,000671599	0,017703726
chrII:12994361:12996412:hphd-1:WBGene00012608	7767,058831	1,115768478	0,328126236	3,40042446	0,000672813	0,017708444
chrI:6642718:6643667:ZC581.10:WBGene00195178	7,190274595	-1,406202002	0,4136466	-3,399525105	0,00067503	0,017727427
chrII:6742913:6744267:F41G3.6:WBGene00018302	1305,566569	0,448404	0,131927722	3,398861077	0,000676671	0,017727427
chrIV:17475314:17475842:grl-24:WBGene00001733	121,7437532	0,566371686	0,166644941	3,398673156	0,000677136	0,017727427
chrX:8718566:8718905:F53A9.8:WBGene00018731	333,0366704	1,141061549	0,335759038	3,398453716	0,000677679	0,017727427
chrV:3769800:3771518:R08E5.1:WBGene00019961	356,6282116	-0,651222835	0,191649024	-3,397997129	0,000678811	0,01772993
chrII:3820149:3821296:F54D10.7:WBGene00018808	341,102334	0,740033517	0,217847392	3,397027201	0,000681222	0,01776577
chrII:9656688:9657719:gstk-1:WBGene00014251	575,7336586	0,46185101	0,136020384	3,395454375	0,000685148	0,01784096
chrX:13090964:13094424:R03G8.3:WBGene00010998	284,3629908	-0,644826049	0,18994565	-3,394792402	0,000686807	0,017856971
chrIII:9563432:9564510:C48B4.10:WBGene00008173	118,7675585	0,630385339	0,185757439	3,393594044	0,000689819	0,01790807
chrII:6492401:6493778:T28D9.1:WBGene00020894	22312,35527	0,432363103	0,127490735	3,391329598	0,000695544	0,018029344
chrIII:9759116:9760389:rmd-1:WBGene00011501	2110,02034	0,743328778	0,219299462	3,389560424	0,000700048	0,018111516
chrIII:7298347:7299631:B0361.9:WBGene00015163	645,2418147	0,516058035	0,152303203	3,388359689	0,00070312	0,018111516
chrIV:2641309:2642113:Y69A2AR.3:WBGene00022075	3770,729032	0,839393876	0,247735322	3,388268856	0,000703353	0,018111516
chrI:10184477:10185520:clec-87:WBGene00007709	15838,26267	0,547919028	0,161717245	3,388129862	0,000703709	0,018111516
chrII:7864506:7866255:ostb-1:WBGene00011638	10962,84688	0,378911211	0,111838747	3,388013744	0,000704007	0,018111516
chrV:14598005:14600095:R11H6.2:WBGene00011250	3288,20031	0,441059094	0,130237178	3,386583632	0,000707687	0,018160927
chrII:9967276:9968049:R53.4:WBGene00011273	18902,99059	0,678851852	0,200472395	3,38626099	0,00070852	0,018160927
chrIV:9693173:9697005:twk-9:WBGene00006664	112,5007048	-0,67100182	0,198192215	-3,38561138	0,000710199	0,018160927
chrII:5387410:5389064:rsp-4:WBGene00004701	11464,05507	0,455298708	0,134488547	3,385408779	0,000710723	0,018160927
chrI:13489586:13491120:Y48G10A.1:WBGene00013018	2062,903445	0,392986964	0,116099726	3,384908631	0,00071202	0,018160927
chrIV:7197152:7203660:unc-8:WBGene00006748	258,0479244	-0,549040243	0,162207513	-3,384801555	0,000712297	0,018160927
chrII:11729010:11731198:alh-8:WBGene00000114	13184,71927	0,67609581	0,199855468	3,382923757	0,000717185	0,018258345
chrIII:4171335:4172223:C16C10.4:WBGene00007625	5156,472992	0,59298033	0,175346643	3,381760379	0,000720229	0,018259834
chrIV:9799428:9802226:fat-4:WBGene00001396	2329,298278	0,344153517	0,101769716	3,381688867	0,000720417	0,018259834
chrII:9469012:9470176:T19H5.6:WBGene00044807	130,178911	-0,578999056	0,171216504	-3,381677823	0,000720446	0,018259834
chrI:7350311:7352235:inx-14:WBGene00002136	648,1926836	0,504412615	0,149181276	3,38120593	0,000721684	0,018264165
chrI:14790243:14790934:uev-1:WBGene00006730	2742,286418	0,582130005	0,172418849	3,376255028	0,000734798	0,018568567
chrIV:8712410:8715027:parg-2:WBGene00004052	34,85315553	1,113224466	0,329822049	3,375227552	0,000737547	0,018592995
chrII:9595223:9596598:E02H1.5:WBGene00008457	1039,114142	0,633051434	0,187578145	3,374867754	0,000738512	0,018592995
chrIV:4784232:4788692:nhr-104:WBGene00003694	618,4994493	-0,360281484	0,106765074	-3,374525678	0,00073943	0,018592995
chrV:14420070:14421440:dhs-22:WBGene00000985	3035,950068	0,293268107	0,086914963	3,374195835	0,000740317	0,018592995
chrIII:8535130:8542748:trp-1:WBGene00006614	243,0019211	-0,655259189	0,194216	-3,373868214	0,000741198	0,018592995
chrIV:9772509:9773472:cav-1:WBGene00000301	72882,73154	0,442490666	0,13118556	3,373013498	0,000743503	0,0186235
chrX:7937634:7945099:tnt-3:WBGene00006588	5957,300923	-0,585745073	0,173702501	-3,372116515	0,000745929	0,018633384
chrI:9350273:9352700:M04C9.1:WBGene00010856	52,28661187	-0,703756757	0,208702188	-3,372062192	0,000746076	0,018633384
chrI:1340677:1341264:smo-1:WBGene00004888	15614,45354	0,561914074	0,166679598	3,371222872	0,000748353	0,018644061
chrII:5696497:5698969:C25H3.10:WBGene00016119	176,4827812	1,494624225	0,443363775	3,371101356	0,000748683	0,018644061
chrV:4443109:4450555:rft-2:WBGene00021626	562,1001448	0,376975158	0,111870473	3,369746702	0,000752373	0,018676371
chrII:309471:312210:mps-2:WBGene00019282	4458,728706	0,304910513	0,090489278	3,369576154	0,000752839	0,018676371
chrII:11451440:11452955:rsp-2:WBGene00004699	17400,7651	0,466770437	0,13853124	3,36942366	0,000753256	0,018676371
chrIII:12875030:12875829:spcs-2:WBGene00012550	6643,473923	0,587490071	0,174396166	3,368709791	0,000755209	0,018697707
chrII:11759639:11761855:F44E5.4:WBGene00009691	4960,108242	1,069782572	0,317724646	3,367011611	0,000759875	0,018742794
chrV:9632028:9633338:col-147:WBGene00000720	267,5362556	1,492259931	0,443241454	3,366697581	0,000760741	0,018742794
chrIII:13393909:13394979:qdpr-1:WBGene00011398	3058,744284	0,506431617	0,150428784	3,366587182	0,000761045	0,018742794
chrI:3655412:3662183:acd-5:WBGene00020903	186,763234	-0,643433554	0,191148471	-3,366145446	0,000762265	0,018742794
chrIV:5037788:5040499:C09B9.1:WBGene00015626	7,803850411	1,600112542	0,475432308	3,365594881	0,000763788	0,018742794
chrII:6700655:6701625:C18H9.6:WBGene00016004	296,444138	-0,580853047	0,172623886	-3,364847475	0,00076586	0,018742794
chrV:13550519:13551810:C56A3.4:WBGene00008343	403,509893	0,455321565	0,135318225	3,364820694	0,000765934	0,018742794
chrIII:5094790:5095153:F54D8.10:WBGene00284847	18,41056663	1,153579851	0,342849268	3,364685179	0,00076631	0,018742794
chrX:6880908:6881895:F41C6.6:WBGene00018279	16,84961732	-0,810813115	0,24100613	-3,364284201	0,000767425	0,018742794
chrIV:13403757:13408306:Y62E10A.19:WBGene00013385	1170,434163	-0,821728378	0,244267509	-3,36405109	0,000768073	0,018742794
chrIV:8379983:8381925:praf-3:WBGene00017070	3899,340108	0,415615669	0,123559477	3,363689126	0,000769081	0,018742794
chrV:6966395:6970000:ptr-15:WBGene00004229	676,1729556	-0,411761383	0,12246511	-3,362275056	0,000773031	0,018810561
chrI:8758126:8758996:DY3.8:WBGene00008440	2133,985826	0,599362722	0,17828056	3,361907333	0,000774061	0,018810561
chrIV:13095761:13097087:rfc-3:WBGene00004339	3964,605376	0,355832268	0,105871897	3,360969989	0,000776693	0,018847741
chrI:10933809:10935553:tag-296:WBGene00018632	1386,398109	0,379859223	0,113037395	3,360473962	0,000778089	0,018854873
chrV:6691370:6691863:mtl-1:WBGene00003473	161,8353054	1,035911955	0,30830398	3,360034329	0,000779328	0,018858191
chrIV:12443235:12444035:C25G4.2:WBGene00007730	1837,881598	0,556697362	0,16571702	3,359325202	0,000781331	0,018865343
chrII:1713237:1714397:btb-7:WBGene00018443	40,79105852	0,810558049	0,241298626	3,359149046	0,000781829	0,018865343
chrV:6390462:6392565:F57F4.1:WBGene00019015	18,74750571	-0,84201312	0,250730955	-3,358233612	0,000784423	0,018901277
chrIII:7336586:7338765:gsp-2:WBGene00001748	22641,95454	0,410892289	0,12238244	3,35744481	0,000786664	0,01892863
chrV:12140875:12144292:C27A7.3:WBGene00007755	75,6838992	-0,835707943	0,24898386	-3,35647436	0,00078943	0,018943321
chrII:4653174:4655934:fut-6:WBGene00020222	348,0690111	-0,398148752	0,118634553	-3,356094341	0,000790516	0,018943321
chrIV:8764866:8767450:F20C5.4:WBGene00008969	353,7584778	-0,391029691	0,116514302	-3,356066046	0,000790597	0,018943321
chrIII:6146265:6148066:Y42G9A.3:WBGene00021533	3185,526416	-0,603160282	0,179879122	-3,353142237	0,000798996	0,01910115
chrI:6534071:6539193:T10E9.3:WBGene00020413	567,5930719	-0,674274848	0,201108302	-3,352794697	0,0008	0,01910115
chrIII:7067685:7068570:ubc-18:WBGene00006713	6296,329577	0,437152555	0,130391699	3,352610306	0,000800533	0,01910115
chrX:9851980:9853002:lec-7:WBGene00002270	30,54769101	1,381949016	0,412308342	3,351736738	0,000803063	0,01912301
chrIII:5740965:5742822:B0244.16:WBGene00271577	22,35330574	0,850735947	0,253852929	3,351294587	0,000804347	0,01912301
chrIII:11694135:11695169:Y41C4A.29:WBGene00206423	617,0732895	-0,531123808	0,15852621	-3,350384818	0,000806994	0,01912301
chrII:14390715:14407911:nurf-1:WBGene00009180	23860,23975	0,293514609	0,087611286	3,350191759	0,000807556	0,01912301
chrI:4114860:4116370:cyb-2.2:WBGene00000867	1598,710667	0,612897232	0,182946303	3,350148218	0,000807683	0,01912301
chrI:2866505:2870169:Y71F9AL.10:WBGene00022115	886,1336936	0,281523936	0,084037345	3,349986079	0,000808156	0,01912301
chrX:15407930:15419293:psa-3:WBGene00009560	1296,376014	-0,468643108	0,139968732	-3,348198565	0,000813387	0,019220203
chrV:19407711:19410857:C25F9.5:WBGene00007725	233,2913654	-0,722883273	0,215961418	-3,347279706	0,000816088	0,019255708
chrV:9907631:9915114:mec-9:WBGene00003173	343,5345414	-0,60552254	0,180951231	-3,346330048	0,000818889	0,019255708
chrIV:7228421:7230223:cap-1:WBGene00000292	7162,362289	0,264318287	0,078992614	3,34611394	0,000819527	0,019255708
chrIV:4511891:4513319:sar-1:WBGene00022678	8460,011991	0,563425884	0,168394215	3,345874346	0,000820236	0,019255708
chrII:11726813:11728541:F13D12.5:WBGene00008740	290,9778641	0,498874265	0,149121516	3,345421089	0,000821577	0,019255708
chrX:9717564:9753764:him-4:WBGene00001863	3333,548399	-0,83528139	0,249680651	-3,345398964	0,000821643	0,019255708
chrX:10859300:10864422:pgp-8:WBGene00004002	31,82420087	1,513948836	0,452636765	3,344732359	0,00082362	0,019275639
chrI:7169996:7172192:K07G5.5:WBGene00010644	286,2309239	-0,51906708	0,15522033	-3,344066326	0,0008256	0,01929491
chrI:8262038:8268990:ZK265.7:WBGene00013959	1302,015963	-0,449631593	0,134471385	-3,343697198	0,000826699	0,01929491
chrIII:2314435:2326901:iffb-1:WBGene00021857	4926,731651	-0,737046543	0,220455711	-3,343286231	0,000827925	0,019297184
chrV:15894440:15896765:nhr-213:WBGene00011520	415,8829826	-0,444612317	0,133023485	-3,342359563	0,000830694	0,019314609
chrII:3934450:3936069:Y14H12B.1:WBGene00021191	2592,288509	0,319002931	0,095449981	3,342095297	0,000831485	0,019314609
chrII:14412201:14413475:exl-1:WBGene00001371	770,2657759	0,618411969	0,18504781	3,341903745	0,000832059	0,019314609
chrI:5433905:5443026:F27C1.11:WBGene00017858	184,4895341	-0,759712333	0,227387228	-3,341051027	0,000834619	0,019347776
chrI:13339396:13340224:snr-2:WBGene00004915	14739,64804	0,563398031	0,168666671	3,340304452	0,000836866	0,019373616
chrX:6446745:6448999:fah-1:WBGene00019620	5305,966452	0,41185549	0,123347934	3,338973574	0,000840886	0,019440367
chrIII:4618807:4643310:pfas-1:WBGene00008654	670,6383217	-0,485662505	0,145508952	-3,337681285	0,000844806	0,019504642
chrIII:3724221:3724980:C14B1.12:WBGene00184990	450,4644294	0,652882624	0,195658853	3,336841714	0,000847362	0,019537288
chrV:7533246:7535074:C54F6.3:WBGene00016921	77,44694371	0,57742415	0,173110296	3,335585255	0,0008512	0,019572774
chrV:6622267:6624694:nhr-37:WBGene00018412	59,77082882	-0,595521878	0,178555568	-3,335218752	0,000852323	0,019572774
chrV:20365707:20366939:K02E2.8:WBGene00010509	193,8934762	0,685783372	0,205618909	3,335215497	0,000852333	0,019572774
chrII:9559496:9560029:F35H8.4:WBGene00009449	17,98565754	-0,840491268	0,252209691	-3,332509803	0,000860664	0,019737596
chrIV:5390182:5391557:htp-1:WBGene00002032	545,5948045	0,63250297	0,189824313	3,332044032	0,000862106	0,019738305
chrIII:8930035:8936746:arrd-15:WBGene00014033	392,4001054	-0,382625823	0,114842134	-3,331754718	0,000863003	0,019738305
chrII:8185442:8187601:cct-1:WBGene00000377	13275,33094	0,423031325	0,127117991	3,327863514	0,000875147	0,019989346
chrX:1998859:1999036:Y40A1A.6:WBGene00304815	1856,711717	0,948761896	0,285240721	3,326179698	0,000880451	0,020070665
chrIV:16831665:16832984:clec-194:WBGene00013778	43,01993665	-0,605091293	0,181928227	-3,325989064	0,000881054	0,020070665
chrIII:9600037:9600745:F58A4.2:WBGene00010227	330,8485992	0,608316115	0,182961775	3,32482626	0,000884736	0,020106167
chrII:13771574:13779021:C01B9.1:WBGene00007220	221,9608302	-0,968151311	0,291194787	-3,32475495	0,000884963	0,020106167
chrI:3908746:3909701:pbs-4:WBGene00003950	4315,132304	0,587132644	0,176657193	3,323570555	0,000888729	0,020132307
chrII:7491398:7493699:nas-23:WBGene00003542	122,49919	-0,605931353	0,182333591	-3,323201986	0,000889905	0,020132307
chrIV:7491763:7493845:F55G1.1:WBGene00018899	489,8920295	-0,340282817	0,102400402	-3,323061352	0,000890353	0,020132307
chrX:9235102:9242223:lgc-4:WBGene00017580	158,1906654	-0,409372498	0,1231968	-3,322915023	0,00089082	0,020132307
chrV:4338853:4341308:glrx-3:WBGene00017062	2076,748552	0,415803246	0,125161111	3,322144084	0,000893286	0,020153632
chrV:10261130:10270314:ric-4:WBGene00004364	3123,379196	-0,421525387	0,126893488	-3,321883525	0,00089412	0,020153632
chrII:6403400:6405040:T25D10.1:WBGene00020799	187,5358102	-0,458986502	0,138211106	-3,320908967	0,000897248	0,02019318
chrX:11073657:11075961:W04G3.5:WBGene00012258	2715,648177	0,392794448	0,118290132	3,320601996	0,000898235	0,02019318
chrIII:786070:793733:snt-2:WBGene00004922	446,9135006	-0,32290179	0,097287823	-3,319036027	0,000903288	0,020280114
chrV:15427163:15435745:T26H5.8:WBGene00012070	144,1780969	-0,538722194	0,162400026	-3,317254357	0,000909068	0,020341384
chrV:9689685:9690522:rbx-1:WBGene00004320	7149,114814	0,66166936	0,199493922	3,316739454	0,000910745	0,020341384
chrIV:11680800:11680934:ZK792.11:WBGene00202281	6,526120139	-1,158678634	0,349347533	-3,316693334	0,000910895	0,020341384
chrX:1915257:1917162:rgs-9:WBGene00004352	572,5828031	0,671389627	0,202446414	3,316381913	0,000911911	0,020341384
chrX:10982380:10988267:ver-4:WBGene00006897	66,0478822	-0,835666034	0,251982419	-3,31636642	0,000911962	0,020341384
chrX:14962755:14964143:rgs-10:WBGene00004353	59,22019586	0,606400366	0,182882091	3,315799608	0,000913813	0,020356143
chrV:6276438:6278160:F31F7.1:WBGene00017964	245,2947291	0,881650834	0,265990008	3,314601328	0,000917739	0,02041701
chrI:2903595:2907751:Y71F9AL.4:WBGene00022110	105,3664842	0,4696625	0,141717652	3,314071985	0,000919478	0,020429137
chrII:1631994:1632316:C08E3.13:WBGene00015605	52,7128584	1,421382038	0,428959534	3,3135574	0,000921172	0,020440221
chrV:3889235:3890861:C17E7.9:WBGene00015903	559,1910374	0,607206541	0,183345776	3,31181091	0,000926942	0,020541606
